V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240,V241,V242,V243,V244,V245,V246,V247,V248,V249,V250,V251,V252,V253,V254,V255,V256,V257,V258,V259,V260,V261,V262,V263,V264,V265,V266,V267,V268,V269,V270,V271,V272,V273,V274,V275,V276,V277,V278,V279,V280,V281,V282,V283,V284,V285,V286,V287,V288,V289,V290,V291,V292,V293,V294,V295,V296,V297,V298,V299,V300,V301,V302,V303,V304,V305,V306,V307,V308,V309,V310,V311,V312,V313,V314,V315,V316,V317,V318,V319,V320,V321,V322,V323,V324,V325,V326,V327,V328,V329,V330,V331,V332,V333,V334,V335,V336,V337,V338,V339,V340,V341,V342,V343,V344,V345,V346,V347,V348,V349,V350,V351,V352,V353,V354,V355,V356,V357,V358,V359,V360,V361,V362,V363
31,1,2,2000,2018,4,,1,3,2,,,,,,,,2,22,2,266,,,,,,,,,1,,,,12900,49,,12900,49,,1,2,,,,,,,,,2020,10,2018,10,1,,2000,10,,12900,0,0,0,4,4,4,4,1,,,,,,1,2,2,,3,1,0,25,8.26E+01,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,3,4,3,3,3,4,4,2,3,3,2,4,3,3,3,2,2,3,2,3,2,3,3,1,7,9,87,4,,2,1,2,3,25,8.26E+01,2,,5,7,,,,,,,,,,,1,1,2,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,3,,,,,,,,1968,1971,2001,2004,,,,,,,,55,52,22,19,,,,,,,,1,2,2,1,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,580,0,0,0,0,580,,0,350,34,22,28,2.80E+01,0,2,0,0,15500,900,16400,2,,,,,3,1,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.24667
31,1,2,2000,2019,4,,1,1,1,2019,1,19,3,231,25.7,8.50E+01,2,,,,2019,2,60000,28000,18000,10000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,,3,1,0,25.7,8.50E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,3,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,9,85,4,,1,1,2,3,21,6.94E+01,2,,2,11,,,,,,,,,,,1,1,2,,,,,1,3,10,,2,,,1,2,,1,1,3,1,2,,1,2,,2,,,1,2,,2,,,2,,,1,2,,,,,,2,1,2,3,5,,,,,,,,1973,1969,2000,1944,,,,,,,,50,54,23,79,,,,,,,,1,2,2,2,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,2,,,,,,,,4,2,,2,,,,,660,0,0,30,0,690,,0,350,30,18,27,2.50E+01,50,2,9999999,60000,2000,1800,9999999,1,10000,0,0,10000,4,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.65141
31,1,2,2000,2019,4,,1,2,2,,,,,,,,2,22,0,264,,,,,,,,,1,,,,35000,,35000,,,,1,1,2022,4,35000,0,2020,4,33500,0,,,,,1,3000,,,,20000,15000,0,0,4,3,2,3,1,,,,,,2,6,2,,4,1,0,39,1.29E+02,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,4,4,4,2,3,4,4,4,1,3,3,3,2,4,3,2,3,3,3,3,3,3,3,3,3,1,2,9,97,4,,7,1,2,5,58,1.92E+02,2,,8,12,,,,,,,,,,,1,1,2,,,,,1,3,6,,2,,,1,1,3,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,3,,,,,,,,1972,1972,2000,2012,,,,,,,,51,51,23,11,,,,,,,,1,2,1,1,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,700,0,0,0,0,700,,0,400,45,30,30,3.50E+01,80,3,0,0,35000,10000,45000,1,15000,0,0,15000,4,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,2,984.91691
31,1,2,2000,2020,2,,1,3,2,,,,,,,,2,22,0,264,,,,,,,,,1,,,,1000,40,,1000,40,,2,,,,,,,,,,,,,,2,,,,,1000,0,0,0,3,3,3,3,5,,,,,,1,6,2,,2,1,0,14,4.63E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,,,,,3,2,3,3,2,2,,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,7,9,88,2,,3,1,2,1,10,3.31E+01,2,,5,7,,,,,,,,,,,1,1,2,,,,,2,,,,2,,,2,,,2,,,1,2,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,,,,,,,,,1970,1973,2002,,,,,,,,,53,50,21,,,,,,,,,1,2,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,4,4,4,,,,,,,,,3,2,,2,,,,,200,0,0,0,0,200,,0,150,12,6,8,8.67E+00,0,3,0,0,1040,0,1040,2,,,,,2,1,9,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.96778
31,1,2,2000,2020,4,,1,1,1,2013,2,13,0,156,18,5.95E+01,1,,,,2020,2,70000,40000,20000,20000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,,3,1,0,26,8.60E+01,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,2,3,3,2,3,3,3,3,3,3,4,3,1,7,9,76,4,,1,1,2,3,26,8.60E+01,2,,10,11,,,,,,,,,,,1,1,2,,,,,2,,,,2,,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,2,1,2,3,,,,,,,,,1972,1976,2008,,,,,,,,,51,47,15,,,,,,,,,1,2,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,4,4,4,,,,,,,,,3,2,,2,,,,,1000,100,0,0,0,1100,,0,500,30,20,30,2.67E+01,200,3,220000,220000,5000,0,225000,1,70000,0,40000,110000,4,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,,,1,659.14692
31,1,2,2000,2020,4,,1,2,1,2007,2,7,5,89,23,7.60E+01,2,3,0,36,,,,,,,,,1,,,,35000,,35000,,,,2,,,,,,,,,,,,,,1,2000,,,,35000,0,0,0,3,3,3,3,1,,,,,,,2,2,,3,1,0,25.8,8.53E+01,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,7,9,88,4,,1,1,2,3,25,8.26E+01,2,,7,9,,,,,,,,,,,1,1,2,,,,,2,,,,2,,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,2,1,2,3,3,5,,,,,,,1973,1973,1990,2000,1939,,,,,,,50,50,33,23,84,,,,,,,1,2,2,1,2,,,,,,,1,1,1,1,1,,,,,,,1,1,1,1,1,,,,,,,4,4,3,4,4,,,,,,,5,2,,2,,,,,750,0,0,35,0,785,,0,450,28,20,25,2.43E+01,20,2,9000,0,45000,0,54000,2,,,,,4,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.76347
31,1,2,2000,2020,5,,1,3,2,,,,,,,,2,22,0,264,,,,,,,,,1,,,,35000,180,,35000,180,,2,,,,,,,,,,,,,,2,,,,,35000,0,0,0,4,4,3,3,1,,,,,,2,3,2,,3,1,0,25.7,8.50E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,1,4,4,4,4,4,1,4,4,4,3,3,3,3,4,3,4,4,3,4,4,4,4,3,3,3,1,5,9,86,4,,2,1,2,4,40,1.32E+02,3,,5,11,,,,,,,,,,,1,1,3,,,,,1,3,10,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,3,3,,,,,,,1966,1970,1995,1996,2002,,,,,,,57,53,28,27,21,,,,,,,1,2,2,1,1,,,,,,,1,1,1,1,1,,,,,,,1,1,1,1,1,,,,,,,4,4,4,4,4,,,,,,,5,2,,2,,,,,2000,0,0,0,0,2000,,0,500,40,37,43,4.00E+01,0,3,0,0,135000,0,135000,2,,,,,5,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.36773
31,1,2,2000,2020,8,,1,1,1,2002,2,2,0,24,18,5.95E+01,1,,,,2020,2,95000,55000,55000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,3,1,0,25.5,8.43E+01,,,,,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,4,4,4,4,2,4,4,4,4,4,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,1,3,9,97,4,,1,1,2,4,38,1.26E+02,2,,2,12,,,,,,,,,,,1,1,2,,,,,2,,,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,2,1,2,3,3,,,,,,,,1971,1973,2003,2005,,,,,,,,52,50,20,18,,,,,,,,1,2,2,1,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,1500,200,0,0,0,1700,,0,500,35,30,35,3.33E+01,0,4,240000,175000,50000,0,290000,1,0,0,53000,53000,5,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,2,566.14201
31,1,2,2000,2020,8,,1,4,2,,,,,,,,2,22,0,264,,,,,,,,,1,,,,,40,,,,40,2,,,,,,,,,,,,,,2,,,,,,,,,3,3,3,,,,,,,,2,4,1,2,,,,5,1.65E+01,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,3,3,3,1,5,9,99,2,,4,1,2,1,10,3.31E+01,3,,5,7,,,,,,,,,,,1,2,1,,,,,1,1,7,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,1,1,2,,,,,,,,,,1964,1962,,,,,,,,,,59,61,,,,,,,,,,1,2,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,4,4,,,,,,,,,,2,2,,2,,,,,100,0,0,0,0,100,,0,50,7,3,3,4.33E+00,0,2,0,0,500,0,500,2,,,,,2,1,9,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.65936
31,1,2,2000,2021,4,,1,1,1,2005,1,5,0,60,22.1,7.31E+01,2,,,,2005,2,95000,20000,20000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,3,1,0,22.1,7.31E+01,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,9,78,4,,2,1,2,3,20,6.61E+01,2,,7,8,,,,,,,,,,,1,1,2,,,,,1,3,4,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,,,,,2,1,2,3,,,,,,,,,1973,1976,2005,,,,,,,,,50,47,18,,,,,,,,,1,2,2,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,4,4,4,,,,,,,,,3,2,,2,,,,,400,0,0,0,0,400,,0,300,25,21,22,2.27E+01,0,2,95000,95000,500,800,96300,2,,,,,4,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,2,476.65182
31,1,2,2000,2021,4,,1,1,1,2017,2,17,5,209,28,9.26E+01,1,,,,2021,2,70000,59000,59000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,3,1,0,42,1.39E+02,,,,,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,1,5,9,78,4,,1,1,2,3,28,9.26E+01,2,,10,13,,,,,,,,,,,1,1,2,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,2,1,2,3,3,,,,,,,,1974,1980,2005,2007,,,,,,,,49,43,18,16,,,,,,,,1,2,1,2,,,,,,,,1,1,1,1,,,,,,,,1,1,1,2,,,,,,,,4,4,4,4,,,,,,,,3,2,,2,,,,,500,0,0,0,0,500,,0,300,60,45,46,5.03E+01,50,2,100000,90000,5000,2000,107000,2,,,,,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,2,582.90203
31,1,2,2000,2021,4,,1,2,1,2015,2,15,0,180,42,1.39E+02,1,,,,,,,,,,,,1,,,,82000,,82000,,,,2,,,,,,,,,,,,,,1,2500,,,,82000,0,0,0,4,4,4,2,1,,,,,,,4,2,,4,1,0,34,1.12E+02,,,,,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,3,3,4,3,3,3,3,3,3,3,3,1,4,1,22,4,,1,1,2,4,38,1.26E+02,2,,10,12,,,,,,,,,,,1,1,2,,,,,1,3,10,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,3,,,,,,,,1969,1973,2002,2007,,,,,,,,54,50,21,16,,,,,,,,1,2,1,1,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,1000,100,0,0,0,1100,,0,800,38,32,33,3.43E+01,20,4,150000,100000,82000,6000,238000,1,0,0,80000,80000,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,2,546.49169
31,1,2,2000,2021,4,,1,2,2,,,,,,,,2,22,2,266,,,,,,,,,1,,,,37000,,37000,,,,2,,,,,,,,,,,,,,1,2000,,,,23000,14000,0,0,3,3,4,4,1,2,3,,,,2,7,2,,4,1,0,40,1.32E+02,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,4,4,4,4,3,3,4,4,4,3,4,4,4,4,3,3,4,3,4,3,3,3,3,3,4,4,1,5,9,76,4,,2,1,2,3,32,1.06E+02,1,2,5,10,,10,11,,9,76,4,,2,2,2,,,,1,2,,1,8,6,,1,2,,1,1,3,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,,,,,2,1,2,3,3,,,,,,,,1972,1973,2002,2004,,,,,,,,51,50,21,19,,,,,,,,1,2,1,2,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,700,0,0,0,0,700,,0,400,37,35,36,3.60E+01,50,2,0,0,38000,3500,41500,1,7000,0,0,7000,4,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.28325
31,1,2,2000,2021,6,,1,1,1,2021,1,21,3,255,17,5.62E+01,2,,,,2021,2,10000,10000,10000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,3,1,0,17,5.62E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,2,1,2,2,2,2,2,3,3,1,1,2,2,2,2,2,2,2,3,3,1,2,2,2,1,2,2,2,2,3,1,2,9,81,4,,2,1,2,3,18,5.95E+01,3,,2,8,,,,,,,,,,,1,1,3,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,,,,,,,,,1971,1971,2001,,,,,,,,,52,52,22,,,,,,,,,1,2,1,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,4,4,4,,,,,,,,,3,2,,2,,,,,350,0,0,0,0,350,,0,250,25,22,20,2.23E+01,20,1,10000,10000,3000,500,13500,1,100,0,0,100,3,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.81555
31,1,2,2000,2021,8,,1,3,1,2002,2,2,8,32,30,9.92E+01,1,,,,,,,,,,,,1,,,,200,50,,200,50,,2,,,,,,,,,,,,,,1,,300,0,,200,0,0,0,3,3,3,3,1,3,,,,,3,2,1,1,,,,6,1.98E+01,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,2,3,3,3,2,3,3,3,2,3,3,2,3,3,2,2,2,2,2,3,3,1,2,9,87,4,,1,1,2,3,30,9.92E+01,1,2,6,8,,2,5,,9,87,4,,2,1,1,1,3,,,,,1,1,4,,2,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,,,,,1,1,2,,,,,,,,,,1968,1968,,,,,,,,,,55,55,,,,,,,,,,1,2,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,4,4,,,,,,,,,,2,2,,2,,,,,400,0,0,0,0,400,,0,120,12,10,5,9.00E+00,0,3,28000,28000,200,12000,40200,2,,,,,3,1,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.12979
31,1,2,2001,2001,4,,1,1,1,2001,1,0,0,0,30,9.92E+01,2,,,,2001,1,50000,14000,14000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,3,1,0,30,9.92E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,4,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1,2,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,1,2,,1,2,,,,,,2,1,2,,,,,,,,,,1963,1965,,,,,,,,,,60,58,,,,,,,,,,1,2,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,4,4,,,,,,,,,,2,2,,2,,,,,700,0,0,0,0,700,,0,200,20,10,20,1.67E+01,0,3,110000,50000,4000,3000,117000,2,,,,,4,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.27423
31,1,2,2001,2001,6,,1,1,1,2001,1,0,1,1,12,3.97E+01,2,,,,2001,2,8500,5000,3000,0,0,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,2,1,0,12,3.97E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,,,,,,,,,,,2,,,,,,,,,,,,,,1,1,2,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,,,,,,,,,,1970,1974,,,,,,,,,,53,49,,,,,,,,,,1,2,,,,,,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,4,4,,,,,,,,,,2,2,,2,,,,,300,0,0,0,0,300,,0,180,25,20,22,2.23E+01,0,2,8500,8500,7500,2000,18000,2,,,,,3,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.7586
31,1,2,2001,2010,4,,1,1,1,2001,2,0,0,0,17,5.62E+01,1,,,,2010,1,85000,35000,18000,17000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,,3,1,0,25,8.26E+01,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,1,4,51,6,,1,1,2,3,17,5.62E+01,2,,7,10,,,,,,,,,,,1,1,2,,,,,2,,,,1,2,,1,2,,1,1,3,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,2,1,2,3,3,,,,,,,,1966,1976,2002,2004,,,,,,,,57,47,21,19,,,,,,,,1,2,1,2,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,800,50,0,0,0,850,,0,450,35,20,30,2.83E+01,20,2,115000,115000,5000,6000,126000,1,4000,0,10000,14000,4,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.59394
31,1,2,2001,2012,4,,1,1,1,2006,2,5,0,60,18,5.95E+01,2,,,,2012,2,130000,65000,35000,30000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,,5,1,0,47,1.55E+02,,,,,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,1,2,4,2,2,4,4,2,4,4,4,4,2,3,3,3,3,3,2,3,3,4,4,3,3,3,3,3,3,1,4,9,97,4,,1,1,2,3,25,8.26E+01,2,,2,10,,,,,,,,,,,1,1,3,,,,,1,3,10,,2,,,1,2,,1,1,3,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,3,,,,,,,,1973,1977,2003,2010,,,,,,,,50,46,20,13,,,,,,,,1,2,1,1,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,800,0,0,0,0,800,,0,600,65,40,38,4.77E+01,50,2,130000,130000,5000,0,135000,1,5000,0,0,5000,4,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,2,926.13089
31,1,2,2001,2015,4,,1,1,1,2016,2,15,0,180,25,8.26E+01,2,,,,2016,2,40000,27000,19000,8000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,,3,1,0,22.7,7.50E+01,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,9,89,4,,2,1,2,3,18,5.95E+01,2,,7,8,,,,,,,,,,,1,1,2,,,,,2,,,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,1,2,3,3,,,,,,,,1971,1971,2004,2006,,,,,,,,52,52,19,17,,,,,,,,1,2,1,2,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,500,0,0,0,0,500,,0,300,25,13,20,1.93E+01,80,2,40000,40000,500,1000,41500,1,5000,0,0,5000,4,1,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,,,2,888.05195
31,1,2,2001,2015,4,,1,2,2,,,,,,,,2,21,3,255,,,,,,,,,1,,,,36700,,36700,,,,1,1,2021,9,36700,0,2019,9,33000,0,,,,,1,2000,,,,20000,16700,0,0,2,3,3,2,1,2,3,,,,2,7,2,,4,1,0,40,1.32E+02,,,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,3,3,4,4,3,3,3,4,4,4,3,3,4,4,4,3,3,4,4,2,3,3,4,1,5,9,76,4,,2,1,2,3,32,1.06E+02,1,1,7,10,,7,10,,9,76,4,,2,2,2,,,,3,2,,1,2,5,,1,2,,1,1,3,1,2,,1,2,,1,2,,1,2,,2,,,2,,,1,2,,1,2,,,,,,2,1,2,3,3,,,,,,,,1970,1972,2003,2005,,,,,,,,53,51,20,18,,,,,,,,1,2,1,1,,,,,,,,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,4,4,4,4,,,,,,,,4,2,,2,,,,,700,0,0,0,0,700,,0,400,36,32,35,3.43E+01,45,2,0,0,38200,3500,41700,1,6000,0,0,6000,4,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,,,2,492.28325
31,1,2,2001,2018,4,,1,2,2,,,,,,,,2,21,0,252,,,,,,,,,1,,,,10000,,10000,,,,2,,,,,,,,,,,,,,2,,,,,10000,0,0,0,4,4,4,4,1,2,,,,,,6,2,,2,1,0,15,4.96E+01,,,,,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,4,3,3,3,2,3,2,3,3,3,3,3,1,5,1,7,2,,2,1,2,3,25,8.26E+01,1,1,5,10,,4,5,,9,78,4,,1,1,1,1,3,,,,,1,3,6,,2,,,1,2,,1,2,,1,2,,1,2,,1,2,,2,,,2,,,2,,,2,,,,,,,1,1,2,3,,,,,,,,,1968,1968,1994,,,,,,,,,55,55,29,,,,,,,,,1,2,2,,,,,,,,,1,1,1,,,,,,,,,1,1,1,,,,,,,,,4,4,4,,,,,,,,,3,2,,2,,,,,800,0,0,0,0,800,,0,300,16,15,15,1.53E+01,5,4,0,0,9999999,2500,9999999,2,,,,,4,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.51433
